facility_code,facility_name,in_degree,out_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,clustering_coefficient,outbound_segment_count,avg_outbound_delay_ratio,outbound_sla_breaches,inbound_segment_count,avg_inbound_delay_ratio,inbound_sla_breaches,total_segment_volume,total_sla_breaches,sla_breach_contribution_pct,norm_betweenness,norm_pagerank,norm_delay,norm_volume,structural_risk_score
IND631102AAA,Sholinghur_ArkonmRD_D (Tamil Nadu),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006049649832033252,0.1128722140313289,0.00036775443413700833,0.00036731720338390085,0.0,36.0,2.6254765818488126,36.0,22.0,1.7400197628458498,13.0,58.0,49.0,0.03788142341381203,0.0018307625981496742,0.010453721624666349,0.04801514041341444,0.0014790596294566403,0.01315303732409319
IND123001AAA,Narnaul_DC (Haryana),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0024242397697957683,0.14580002395916752,0.006119030283688929,0.00036487831735195836,0.3333333333333333,26.0,1.9305933809779963,26.0,10.0,2.412498122570528,10.0,36.0,36.0,0.027831249855045575,0.007336304782449553,0.010344337033761298,0.03530700403489829,0.0009081945093154808,0.012396830641140423
IND811399AAA,Noida_Sector02_C (Uttar Pradesh),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0003979890082776831,0.1539995875224546,0.020083948160930412,0.00036418916651693414,0.6666666666666666,246.0,2.2051824786740757,224.0,22.0,6.400004995473614,17.0,268.0,241.0,0.18631475597405509,0.0012044058930012105,0.010313428462727758,0.040328733869786325,0.006928226685349525,0.012451291289259533
IND852118AAA,Forbesganj_JhumanCk_D (Bihar),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.0005049952040785043,0.10893324801046425,0.00011194213704023065,0.00036366312445926176,0.6666666666666666,5.0,2.818268176835952,5.0,9.0,1.5636955636955636,9.0,14.0,14.0,0.010823263832517725,0.0015282311498038548,0.01028983535730023,0.05154094428758766,0.00033732938917432144,0.013482994477108804
IND424201AAA,Pachora_PcrrdDPP_D (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012290917532049458,0.0019326207291467839,1.3192481944506115e-08,0.0003633190950680739,0.0,1.0,10.552238805970148,1.0,4.0,1.3154040404040404,3.0,5.0,4.0,0.0030923610950050638,0.003719513151896849,0.01027440556118777,0.19298105016337702,0.00010379365820748353,0.04248739975777775
IND787001AAA,LakhimpurN_SashPhkn_D (Assam),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0012154047626347349,0.0014792899408284023,5.855341393277999e-15,0.00036245082959999504,0.0,24.0,4.03151800966923,24.0,4.0,3.745114991003149,4.0,28.0,28.0,0.02164652766503545,0.00367809318361292,0.010235463658294856,0.0737290534799461,0.0007006071929005138,0.018732130663407558
IND600056AAA,Chennai_Poonamallee (Tamil Nadu),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006093448201857927,0.1305012477360817,0.0016753813452973847,0.00036138605218662535,0.0,14.0,3.106377551020408,14.0,5.0,5.3090909090909095,5.0,19.0,19.0,0.014688715201274053,0.0018440169880005314,0.010187708150148534,0.056809935125870535,0.00046707146193367583,0.014647734300898161
IND764073AAA,Umerkote_Central_DPP_1 (Orissa),1,0,0.0007396449704142012,0.0007396449704142012,0.0,0.0,0.09183614917861377,8.691084239427837e-06,0.0003605452131534699,0.0,0.0,0.0,0.0,6.0,1.8885040885040885,5.0,6.0,5.0,0.00386545136875633,0.0,0.010149996329073626,0.0,0.00012974207275935441,0.002563447496820277
IND631003AAA,Arakkonam_HousngBd_D (Tamil Nadu),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.13021121160248547,0.0016486511581686439,0.000359706766731655,1.0,37.0,2.395112807612808,36.0,30.0,2.733189033189033,30.0,67.0,66.0,0.05102395806758356,0.0,0.010112391817159233,0.043802210447641536,0.001712595360423478,0.01163105911590281
IND231001AAA,Mirzapur_JangiRd_D (Uttar Pradesh),1,0,0.0007396449704142012,0.0007396449704142012,0.0,0.0,0.09814762710462112,2.3357318492968588e-05,0.0003575422767581506,0.0,0.0,0.0,0.0,3.0,1.641735679779158,3.0,3.0,3.0,0.002319270821253798,0.0,0.01001531395162187,0.0,5.189682910374176e-05,0.0025142078537262157
IND523226AAA,Chimkurthy_MSRClgRd_D (Andhra Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.13726602886025183,0.0045459438236388925,0.0003548604835917331,1.0,41.0,1.8495864452965662,39.0,6.0,1.8396686159844053,5.0,47.0,44.0,0.0340159720450557,0.0,0.009895034920720658,0.03382553609186094,0.0011936270693860605,0.009477591362429564
IND203396AAB,Pahasu_Kanongyn_D (Uttar Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.0011094674556213018,1.0879602072671377e-13,0.00035441083919035543,1.0,30.0,1.6849471160525928,27.0,36.0,2.2904872965122007,36.0,66.0,63.0,0.04870468724632976,0.0,0.009874868267480913,0.0308145854073749,0.0016866469458716071,0.00896896353751953
IND181152AAA,Jammu_TrnptNgr_L (Jammu & Kashmir),3,1,0.0029585798816568047,0.0022189349112426036,0.0007396449704142012,0.00030330371103587524,0.15317426734146006,0.018232898128182812,0.00035117741295883026,1.0,10.0,1.8014444444444444,10.0,44.0,1.628635480899279,38.0,54.0,48.0,0.03710833314006077,0.0009178664971718727,0.009729848368672708,0.032945107393057005,0.0013752659712491567,0.009617790039039564
IND462001AAA,Bhopal_Old City (Madhya Pradesh),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0006055124628261336,0.1583454900096707,0.01857931539357113,0.0003486054598722151,0.0,56.0,5.71000115955473,55.0,8.0,3.964520202020202,7.0,64.0,62.0,0.04793159697257849,0.0018324193968810314,0.009614495690227823,0.10442542482847689,0.0016347501167678655,0.02425700570051427
IND505122AAA,Jammikunta_ConduDPP_D (Telangana),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.001212119884897884,0.0014792899408284023,2.568794933825186e-14,0.0003476219837901151,0.3333333333333333,29.0,3.753710418865177,29.0,30.0,1.9372663005176527,30.0,59.0,59.0,0.04561232615132469,0.003668152391224776,0.009570386565202522,0.06864846332249136,0.001505008044008511,0.017707144251529278
IND414302AAB,Parner_Hindcwk_D (Maharashtra),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.0012126673645206927,0.13385095130921382,0.0032086169465036316,0.00034721097701060076,0.5,9.0,2.2194511332798226,9.0,6.0,1.7861807433603774,6.0,15.0,15.0,0.01159635410626899,0.003669809189956134,0.00955195281805421,0.040589681333245704,0.00036327780372619233,0.011863013248392578
IND473001AAA,Guna_HnumnDPP_D (Madhya Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,5.474796228084391e-07,0.0009861932938856014,6.189284734675273e-12,0.0003465062039632417,1.0,22.0,2.11215272975881,22.0,20.0,1.8482616185536096,17.0,42.0,39.0,0.03015052067629937,1.656798731357171e-06,0.009520343587259249,0.03862739077357569,0.001063884996626706,0.010318920930411266
IND742225AAA,Ragunthgnj_GopalDPP_D (West Bengal),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0012143098033891178,0.0014792899408284023,2.568794933825186e-14,0.0003464813033432013,0.3333333333333333,32.0,4.872209821428571,32.0,53.0,4.349293473821776,50.0,85.0,82.0,0.06339340244760382,0.003674779586150205,0.009519226788810805,0.08910376131969669,0.002179666822357154,0.021922665180766042
IND203135AAA,Jewar_SJRoad_D (Uttar Pradesh),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,7.664714719318147e-06,0.0009861932938856014,2.2854719631827026e-14,0.00034534062289628747,0.3333333333333333,52.0,2.1035841304684286,52.0,32.0,1.7739430616478031,32.0,84.0,84.0,0.06493958299510634,2.3195182239000397e-05,0.009468067012419088,0.03847068684373746,0.0021537184078052832,0.01050001611719697
IND207001AAA,Etah_CivlLine_D (Uttar Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.001213214844143501,0.0009861932938856014,2.2854719631827026e-14,0.00034534062289628747,0.0,25.0,1.147744457297089,13.0,24.0,4.874553571428572,24.0,49.0,37.0,0.02860434012879684,0.003671465988687491,0.009468067012419088,0.020990136288715645,0.0012455238984898022,0.008099161886586484
IND175015AAA,JognderNgr_Dhelu_D (Himachal Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012121198848978841,0.0009861932938856014,2.2854719631827026e-14,0.00034534062289628747,0.0,49.0,7.187699810998291,49.0,32.0,3.8867518297591013,31.0,81.0,80.0,0.06184722190010128,0.0036681523912247766,0.009468067012419088,0.13144981679155915,0.0020758731641496706,0.03035600808117521
IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012121198848978841,0.0009861932938856014,2.2854719631827026e-14,0.00034534062289628747,0.0,142.0,2.9260767468661606,131.0,9.0,2.0468480557468323,9.0,151.0,140.0,0.10823263832517724,0.0036681523912247766,0.009468067012419088,0.053512564854899955,0.0038922621827806323,0.015131835497569562
IND591307AAC,Gokak_Bsavangr_D (Karnataka),1,3,0.0029585798816568047,0.0007396449704142012,0.0022189349112426036,0.001213214844143501,0.0009861932938856014,2.2854719631827026e-14,0.00034534062289628747,0.16666666666666666,33.0,2.46923194160592,33.0,36.0,2.076500529699059,36.0,69.0,69.0,0.05334322888883735,0.003671465988687491,0.009468067012419088,0.045157713159265,0.00176449218952722,0.013036470918903838
IND470004AAA,Sagar_Bahreya_I (Madhya Pradesh),1,4,0.0036982248520710057,0.0007396449704142012,0.0029585798816568047,0.0012164997218803517,0.0009861932938856014,2.2854719631827026e-14,0.00034534062289628747,0.2,28.0,2.2648423989054285,28.0,5.0,4.274177170868347,4.0,33.0,32.0,0.02473888876004051,0.003681406781075634,0.009468067012419088,0.041419804141281304,0.0008303492656598682,0.01210553980786948
IND444303AAA,Khamgaon_WamanDPP_D (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.11752808407811076,0.00046232670492780026,0.0003445630722698028,1.0,2.0,3.242424242424242,2.0,3.0,1.8441223832528182,2.0,5.0,4.0,0.0030923610950050638,0.0,0.009433193690717274,0.05929797902452745,0.00010379365820748353,0.014238652959226305
IND327001AAB,Banswara_KhandDPP_D (Rajasthan),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0018214647050836768,0.1334992775209251,0.0029965131961061683,0.0003437051607623233,1.0,14.0,1.3524914859448443,11.0,56.0,2.9861724451630223,56.0,70.0,67.0,0.05179704834133482,0.005512169379225308,0.009394716165302262,0.024734583067528116,0.0017904406040790907,0.009582943058375867
IND574104AAA,Karkala_MarketRd_D (Karnataka),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006049649832033252,0.10574673954166469,0.00012702082534521927,0.0003434448270229141,0.0,52.0,2.0401973083147174,52.0,19.0,2.036424394319131,19.0,71.0,71.0,0.05488940943633988,0.0018307625981496742,0.009383040138127931,0.037311458387040516,0.0018163890186309616,0.010812096425018665
IND586101AAB,Bijapur_Central_D_2 (Karnataka),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0021154612625318087,0.10515101750929616,0.00011644456402347368,0.0003431222527819919,0.3333333333333333,15.0,2.1276609483472226,15.0,22.0,2.0004263275084924,22.0,37.0,37.0,0.02860434012879684,0.00640187029796411,0.00936857261036417,0.03891100758365601,0.0009341429238673517,0.012551827858383153
IND147001AAD,Patiala_GainMrkt_L (Punjab),2,3,0.0036982248520710057,0.0014792899408284023,0.0022189349112426036,0.0024302620456466612,0.15314861860278933,0.01575670908892176,0.00034151289281153936,0.16666666666666666,15.0,2.8165879269342793,13.0,20.0,1.9891777237210675,19.0,35.0,32.0,0.02473888876004051,0.007354529568494483,0.009296392451192603,0.05151021560559667,0.00088224609476361,0.015376675801843275
IND384170AAA,Unjha_DC (Gujarat),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0018231071439521022,0.12772008801785475,0.0016196493913155923,0.00034068483698759073,0.0,17.0,1.9963099205426573,16.0,8.0,1.4595809283309285,7.0,25.0,23.0,0.01778107629627912,0.00551713977541938,0.009259253959945831,0.03650883874045066,0.0006227619492449011,0.011672132549322353
IND686540AAA,Karukachal_MnimlaRd_D (Kerala),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,7.664714719318147e-06,0.0014792899408284023,1.2378380587370118e-11,0.0003397740811707795,0.3333333333333333,4.0,1.9280844155844155,4.0,26.0,2.4306114825345593,26.0,30.0,30.0,0.02319270821253798,2.3195182239000397e-05,0.009218406355288821,0.03526111966994221,0.0007525040220042555,0.009515444640995149
IND504296AAA,Kaghaznagar_Central_DPP_1 (Telangana),1,3,0.0029585798816568047,0.0007396449704142012,0.0022189349112426036,0.0003022087517902583,0.11766416445334595,0.0005478951129223871,0.0003389682149710549,1.0,10.0,1.4248339232841336,8.0,6.0,1.4665103415103415,4.0,16.0,12.0,0.009277083285015192,0.0009145528997091582,0.009182263073714126,0.026057593263356493,0.0003892262182780632,0.007905023179653648
IND126116AAA,0,1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.11276088648697546,0.00022518276253126644,0.0003386761692322049,1.0,20.0,2.8525240798073614,20.0,10.0,2.2762079831932773,10.0,30.0,30.0,0.02319270821253798,0.0,0.009169164756182567,0.0521674217822002,0.0007525040220042555,0.012876276349886534
IND483225AAA,Sihora_KtnRdDPP_D (Madhya Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.13412575895231824,0.002260959688455394,0.0003383585244536825,1.0,6.0,1.9929038281979459,5.0,6.0,2.8395833333333336,6.0,12.0,11.0,0.008503993011263925,0.0,0.009154918315923886,0.03644654757269733,0.00028543256007057966,0.009635125605534554
IND126102AAA,Jind_DC (Haryana),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0018198222662152515,0.1306016778945963,0.0018850150288165018,0.0003366350241835951,0.3333333333333333,14.0,2.2515339469120983,14.0,12.0,3.140625,12.0,26.0,26.0,0.020100347117532915,0.005507198983031237,0.00907761893846257,0.0411764170185156,0.000648710363796772,0.012561949855139051
IND581343AAC,Kumta_Central_DPP_2 (Karnataka),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.09099627403202248,7.246430568305899e-06,0.0003366037720622758,1.0,12.0,1.6296776009819487,10.0,2.0,2.2656641604010024,2.0,14.0,12.0,0.009277083285015192,0.0,0.009076217273743244,0.029803807575629945,0.00033732938917432144,0.008297281711396666
IND151103AAA,RampuraPhul_DC (Punjab),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.12945556267457298,0.0022471992656304444,0.0003357045126436703,0.0,2.0,15.672364672364672,2.0,9.0,1.6310726310726311,8.0,11.0,10.0,0.00773090273751266,0.0,0.009035885285149528,0.28661874021512745,0.00025948414551870883,0.05963461619341662
IND500039AAD,Hyderabad_Uppal_L (Telangana),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.16361423082215706,0.028491627970646003,0.0003351629964216882,0.0,26.0,2.075765489538114,23.0,18.0,2.171697420226832,18.0,44.0,41.0,0.03169670122380191,0.0,0.009011598159948035,0.03796193503859326,0.001115781825730448,0.010068442912851751
IND416602AAC,Kankavali_NrdawDPP_D (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012088350071610336,0.11622868856218808,0.0004677975533282286,0.00033460010443246626,0.0,82.0,2.2688349149519347,77.0,12.0,2.8057887774993038,12.0,94.0,89.0,0.06880503436386268,0.003658211598836634,0.008986352326744532,0.04149281992055016,0.002413202553323992,0.012308166636053785
IND232101AAB,MughalSarai_Central_D_2 (Uttar Pradesh),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.006714290094122697,0.12965102458728864,0.0016420935253916966,0.0003341801064058393,0.3333333333333333,13.0,4.143293885601578,13.0,12.0,11.657880273321451,10.0,25.0,23.0,0.01778107629627912,0.020318979641364344,0.00896751532012683,0.07577322877932918,0.0006227619492449011,0.024632719850224045
IND784125AAA,Mangaldoi_LNBRoad_D (Assam),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006082498609401759,0.14799410198962104,0.007584078416118706,0.00033411065909126153,1.0,9.0,2.4337274054921116,9.0,12.0,1.774999301714988,12.0,21.0,21.0,0.016234895748776585,0.001840703390537817,0.008964400592339206,0.04450840045977133,0.0005189682910374177,0.011890820084934786
IND424101AAA,Chalisgaon_BhadgDPP_D (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,5.474796228084391e-06,0.0032158476974530484,1.2451081714953733e-07,0.00033274249360149656,0.0,3.0,1.6272727272727272,3.0,51.0,2.1331040963393906,51.0,54.0,54.0,0.04174687478256836,1.656798731357171e-05,0.00890303806025354,0.029759826856234805,0.0013752659712491567,0.008458576876119927
IND509103AAC,0,2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0,0.12147742732047521,0.0022815088569937544,0.00033258554027261434,1.0,17.0,2.2534209534840013,17.0,9.0,1.7002005347593583,8.0,26.0,25.0,0.01932725684378165,0.0,0.008895998667905513,0.04121092689993574,0.000648710363796772,0.01059592711972288
IND421601AAB,Asangaon_Shahapur_D (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006049649832033252,0.1367120404029683,0.0038096682916043604,0.0003325545266239871,1.0,61.0,3.816965986112407,57.0,27.0,3.9990850803759304,26.0,88.0,83.0,0.06416649272135508,0.0018307625981496742,0.008894607698740438,0.06980529136822741,0.0022575120660127666,0.017276979520885534
IND306304AAB,Raipur_BypRDDPP_D (Rajasthan),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.11313750003659796,0.00021763496701444643,0.00033153529255715563,1.0,2.0,1.9345238095238095,2.0,2.0,2.0742705570291777,2.0,4.0,4.0,0.0030923610950050638,0.0,0.008848894820001264,0.03537888434791149,7.784524365561264e-05,0.009303569623313739
IND721434AAB,Manglamaro_Bypassrd_D (West Bengal),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012126673645206927,0.11808954813374538,0.00034453369031210295,0.0003306070633726447,0.0,4.0,2.4613095238095237,4.0,4.0,2.9214132641551993,4.0,8.0,8.0,0.0061847221900101276,0.003669809189956134,0.008807263530845457,0.045012826701112,0.00018163890186309616,0.012525142219791032
IND713103AAA,Bardhaman_Bankura_D (West Bengal),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.1650313154629841,0.02376980380215007,0.0003305658903624005,1.0,15.0,1.844094918669222,12.0,21.0,2.1126145729515846,18.0,36.0,30.0,0.02319270821253798,0.0,0.008805416912010913,0.03372510616461693,0.0009081945093154808,0.00912801436278921
IND343029AAB,Bhinmal_RwStnDPP_D (Rajasthan),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0024395691992344045,0.11384056178892993,0.00023252322849161034,0.00033050274667140715,0.0,6.0,1.6219545842052234,6.0,6.0,1.502489884842826,6.0,12.0,12.0,0.009277083285015192,0.007382695146927554,0.008802584903168728,0.02966256779557885,0.00028543256007057966,0.010774189598346712
IND722202AAA,Barjora_Central_DPP_1 (West Bengal),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0,0.13815763599635317,0.0033265622184311906,0.00032852413659497525,1.0,17.0,1.5304388422035482,14.0,8.0,4.28814935064935,8.0,25.0,22.0,0.01700798602252785,0.0,0.008713843793114176,0.027988913102702493,0.0006227619492449011,0.007900795958668022
IND635001AAA,Krishnagiri_BnglorRd_D (Tamil Nadu),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.0006077023813173674,0.14070823850705508,0.011778418456744806,0.00032727540481079017,0.6666666666666666,32.0,1.6536308666048882,28.0,25.0,2.199935717422674,16.0,57.0,44.0,0.0340159720450557,0.00183904659180646,0.008657837889773777,0.030241868771908206,0.0014531112149047693,0.009147121776938301
IND686141AAA,Vaikom_KotyamRD_D (Kerala),1,0,0.0007396449704142012,0.0007396449704142012,0.0,0.0,0.10634161933930004,8.537875661172211e-05,0.00032697293290503737,0.0,0.0,0.0,0.0,1.0,2.5,1.0,1.0,1.0,0.0007730902737512659,0.0,0.00864427195629525,0.0,0.0,0.0021610679890738125
IND121004AAC,Faridabad_MohnVRTL_D (Haryana),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.14830607269269627,0.009171146004877746,0.0003246006500214654,0.0,12.0,4.597222222222222,11.0,18.0,2.3859567901234566,18.0,30.0,29.0,0.022419617938786714,0.0,0.008537874531679266,0.08407474362472915,0.0007525040220042555,0.019099918162266503
IND571114AAA,HDKote_BegurRD_D (Karnataka),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,2.1899184912337564e-06,0.0014792899408284023,2.568794933825186e-14,0.0003240298145123563,0.6666666666666666,19.0,3.7623079829440043,19.0,26.0,8.35188570810053,19.0,45.0,38.0,0.029377430402548105,6.627194925428684e-06,0.00851227242980973,0.06880569696506589,0.0011417302402823187,0.016119873066745973
IND501218AAC,Shamshabad_Lngrguda_D (Telangana),2,0,0.0014792899408284023,0.0014792899408284023,0.0,0.0,0.16393796034264263,0.031893533810317884,0.00032274702300524253,1.0,0.0,0.0,0.0,13.0,4.248104658970534,13.0,13.0,13.0,0.010050173558766458,0.0,0.008454738940181946,0.0,0.00031138097462245055,0.0021759609299699767
IND110020AAB,OK_RPC (Delhi),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.15397366166596935,0.020083948160930412,0.0003223795936709772,0.0,11.0,3.8855944055944054,7.0,26.0,6.791862624554932,20.0,37.0,27.0,0.02087343739128418,0.0,0.008438259651322713,0.07106037900471984,0.0009341429238673517,0.016508469298548115
IND421302AAH,Bhiwandi_Mankoli_GW (Maharashtra),2,0,0.0014792899408284023,0.0014792899408284023,0.0,0.0,0.10313443255102721,7.435909308847398e-05,0.0003222386610512379,0.0,0.0,0.0,0.0,94.0,2.9609306161089637,82.0,94.0,82.0,0.06339340244760382,0.0,0.008431938791408205,0.0,0.002413202553323992,0.0025906252085168497
IND785112AAC,Teok_Wardno3_D (Assam),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0006082498609401759,0.12590907906055313,0.0010586995990052742,0.0003205546877412835,1.0,8.0,5.93685326004405,7.0,9.0,2.4574074074074073,9.0,17.0,16.0,0.012369444380020255,0.001840703390537817,0.008356412207061136,0.10857413273673881,0.0004151746328299341,0.02453121071236727
IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0024297145660238527,0.11382744869892444,0.00023297749386283096,0.0003193790517562838,0.6666666666666666,45.0,1.4438312382266347,42.0,18.0,1.6939501175501983,18.0,63.0,60.0,0.04638541642507596,0.0073528727697631255,0.008303684666869343,0.026405019231939962,0.0016088017022159945,0.01025219082296562
IND388620AAB,Khambhat_MotvdDPP_D (Gujarat),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006049649832033252,0.11052610879708254,0.00030882493712999234,0.0003178549459296867,1.0,69.0,1.8575138227312138,58.0,54.0,1.627801519468186,50.0,123.0,108.0,0.08349374956513672,0.0018307625981496742,0.008235328175358525,0.03397051325268052,0.0031657065753282476,0.01012684291879377
IND796081AAA,Kolasib_Diakkawn_D (Mizoram),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006049649832033252,0.10899815877676773,0.00010875510990121601,0.00031736889513418233,1.0,4.0,2.2604166666666665,3.0,9.0,3.591582878765541,9.0,13.0,12.0,0.009277083285015192,0.0018307625981496742,0.008213528687096676,0.041338865634213504,0.00031138097462245055,0.011024198402893745
IND431122AAA,Beed_JalnaRd_D (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0018231071439521022,0.13410609241874752,0.002955739651812554,0.0003167844905198473,0.0,14.0,2.223185107376284,14.0,45.0,2.22894670023755,45.0,59.0,59.0,0.04561232615132469,0.00551713977541938,0.008187318007784553,0.040657968855511616,0.001505008044008511,0.012410423803246947
IND247776AAA,Shamli_KarnalRd_D (Uttar Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012126673645206927,0.1306016778945963,0.0018850150288165018,0.00031456218632071705,0.0,14.0,1.5056390977443608,9.0,22.0,1.9154375927103198,22.0,36.0,31.0,0.023965798486289245,0.003669809189956134,0.008087647161133783,0.027535371364544554,0.0009081945093154808,0.0089950581815401
IND132001AAA,Karnal (Haryana),2,3,0.0036982248520710057,0.0014792899408284023,0.0022189349112426036,0.00060852360075158,0.13058303116731268,0.0019404172654399958,0.0003136165468769616,0.6666666666666666,13.0,3.9732532059157446,12.0,14.0,1.587999222999223,11.0,27.0,23.0,0.01778107629627912,0.0018415317899034957,0.008045235017907687,0.07266349732426573,0.0006746587783486429,0.01732347610146602
IND141109AAA,Raikot_DC (Punjab),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0,0.0014792899408284023,2.568794933825186e-14,0.00031281513478905246,1.0,36.0,1.0893269403765071,16.0,20.0,1.3786448965551132,18.0,56.0,34.0,0.02628506930754304,0.0,0.00800929150425671,0.01992178728993327,0.0014271628003528984,0.006272112894121411
IND233221AAC,Aunrihar_Central_D_1 (Uttar Pradesh),1,0,0.0007396449704142012,0.0007396449704142012,0.0,0.0,0.09895082029063881,2.3396996350162836e-05,0.00031222089972941406,0.0,0.0,0.0,0.0,8.0,2.187032554011307,6.0,8.0,6.0,0.004638541642507596,0.0,0.007982639927246276,0.0,0.00018163890186309616,0.002031987762184188
IND457226AAA,Jaora_RtlamNka_D (Madhya Pradesh),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.0009861932938856014,2.2854719631827026e-14,0.0003120083954701638,1.0,208.0,1.6670265226318546,176.0,32.0,1.1696815603805735,17.0,240.0,193.0,0.14920642283399432,0.0,0.007973109063089758,0.03048685069614676,0.006201671077897141,0.00933098162058122
IND506169AAB,Bhupalpally_JwahrNGR_D (Telangana),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0012197845996172023,0.11787549116529371,0.0004061810686175185,0.0003120017503779256,0.0,2.0,1.5625,1.0,4.0,1.1888888888888889,3.0,6.0,4.0,0.0030923610950050638,0.003691347573463777,0.007972811029197857,0.028575252742543897,0.00012974207275935441,0.009026173371072437
IND152123AAA,Fazilka_GndhiChk_D (Punjab),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0006049649832033252,0.09880129094694372,6.829137424248282e-05,0.0003114138764969452,1.0,3.0,1.6636636636636635,3.0,4.0,1.9698412698412697,4.0,7.0,7.0,0.005411631916258862,0.0018307625981496742,0.00794644475249095,0.030425350187376465,0.00015569048731122528,0.008743586232412661
IND676306AAA,Tirurangadi_Kooriyad_D (Kerala),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,1.5329429438636295e-05,0.0016473910704679936,2.5418981398121933e-11,0.000311107236488614,0.0,14.0,2.833673469387755,14.0,9.0,1.0004128587461922,4.0,23.0,18.0,0.013915624927522787,4.6390364478000794e-05,0.007932691878667766,0.051822678769661644,0.0005708651201411593,0.012478118375194802
